"","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"30","EFEMP1",2572.71965276111,1.45327493777573,0.0805198816301074,18.048647220469,8.08467150084527e-73,5.28656669440272e-70
"31","NECTIN3-AS1",101.514513033906,4.7791529206285,0.265786299671576,17.9811861128055,2.73577021872121e-72,1.73121304453723e-69
"32","COBL",306.565043399095,-4.7323117144758,0.264627707645368,-17.8829033308093,1.60269477918336e-71,9.82501983851247e-69
"33","ACTC1",134.902954650627,4.58500587063746,0.257283680574356,17.8208188735561,4.87181144509293e-71,2.89607045813297e-68
"34","CA2",659.361432124651,-4.24053057324182,0.239700620293792,-17.6909453469263,4.92423290622324e-70,2.84113755651122e-67
"35","AOPEP",412.186832445051,-1.83482237134801,0.104390435673248,-17.5765371560588,3.72652000351999e-69,2.0886612259729e-66
"36","SCNN1A",939.309329162238,-2.98663244612511,0.171480595197905,-17.4167371105649,6.15908157180752e-68,3.35618619983745e-65
"37","MKX",240.226303796122,-3.17855026732013,0.18577926442429,-17.1092843820333,1.26544640191056e-65,6.70926001791336e-63
"38","SC5D",1739.14549027944,1.69154251666238,0.0989340011200473,17.0976863111991,1.54413816708038e-65,7.97141011147783e-63
"39","ESRP1",1917.84876300544,-4.75756806190769,0.27837968019565,-17.0902131167189,1.75531194212584e-65,8.82921906889296e-63
"40","ELAPOR2",423.006307997404,-3.80138748506336,0.223066182774665,-17.0415230035268,4.04070604753926e-65,1.98166326336444e-62
"41","MXRA5",253.291952088399,-3.51963366226161,0.207145267088182,-16.9911372426544,9.55190966757146e-65,4.57023931582316e-62
"42","AUTS2",87.456760100873,-3.03939602761467,0.182068598127294,-16.6936861099445,1.45691203706793e-62,6.80481986456227e-60
"43","PTK7",2041.1949300409,1.44508385124175,0.0868650215088582,16.6359695322747,3.82513919629592e-62,1.7450640840404e-59
"44","RNF150",175.026775555875,2.51841320208943,0.151893659696674,16.5801074720209,9.70550941951696e-62,4.32711314278782e-59
