...1,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
558,TRIM29,2944.75585499438,-0.609218368337025,0.0914018080316243,-6.66527699458899,2.64166646683243e-11,9.68469012759695e-10
572,EEIG1,694.597563897645,-0.474348523340254,0.0719482519361411,-6.5929124137897,4.31281037594125e-11,1.5424328996613702e-9
575,SLC29A3,139.255361234006,-0.580909769530705,0.088270566025894,-6.58101330584304,4.6725276245701396e-11,1.66236343679707e-9
589,EHMT1,1780.78516733805,-0.324781638686959,0.04980473694387,-6.52109936958383,6.979392504097669e-11,2.42088588629321e-9
590,ALDH16A1,521.735177076323,-0.404055146348052,0.0619617478007047,-6.52104178287005,6.98207299659281e-11,2.42088588629321e-9
597,DCTN1,1713.36290384168,-0.348344696783137,0.0535328356414736,-6.5071220795422,7.6604158100771e-11,2.62494348788521e-9
608,STAG1,886.577402580843,-0.485220236448496,0.0747399975123325,-6.49210934705252,8.464278465444639e-11,2.84792343038818e-9
622,KIFBP,740.13434259102,-0.325437603568885,0.0503940634456754,-6.45785597185878,1.0619673652030101e-10,3.4927116382569e-9
626,ECE1,1766.34611620726,-0.449451242043625,0.0697062444524221,-6.44779023133856,1.1349269586133001e-10,3.70881801794766e-9
631,EPN1,2121.89233158595,-0.335869395863362,0.0521890309850523,-6.43563196181129,1.2296064696507e-10,3.986380277281181e-9
634,POR,1151.04328249142,-0.335882112163849,0.0522552991064357,-6.42771389519196,1.29537252029934e-10,4.17972171100374e-9
637,POGLUT3,1479.92281778247,-0.472875636377857,0.073628798040245,-6.42242775876074,1.34117904476609e-10,4.30045843072947e-9
639,TNKS1BP1,2162.50127878889,-0.307341218480744,0.0478575349799185,-6.42200269215093,1.3449304341954401e-10,4.305671657642591e-9
645,ZKSCAN5,375.210862797052,-0.459319534872993,0.071697869381753307,-6.40632056201501,1.49073367353559e-10,4.723055646355291e-9
656,RBM45,216.529949140725,-0.433438706479888,0.0679838759647639,-6.37561039774401,1.82235659928969e-10,5.674269246829401e-9
660,UMPS,980.821367820592,-0.255981752904223,0.0401621785425804,-6.37370188055981,1.84519108087624e-10,5.7192536274977504e-9
673,INTS4,424.534120777195,-0.345314622316519,0.0544492544012067,-6.34195318400661,2.26870265371388e-10,6.896114440865511e-9
681,CALM3,3389.17904842714,-0.364054599507302,0.0575372247709206,-6.32728813314778,2.49507198975957e-10,7.495108325185251e-9
683,CABLES1,148.225696789682,-0.665068616526827,0.105163371551698,-6.32414696023588,2.54635300681731e-10,7.626755997139331e-9
685,TRIM62,172.972377644218,-0.492083131903338,0.0778753738557904,-6.31885418379598,2.6350976677183503e-10,7.869517224600631e-9
688,BCL9L,2093.09553547447,-0.520663423562871,0.0825705008291898,-6.30568324443067,2.86925307093658e-10,8.5314404174636e-9
716,SLCO3A1,276.52396496975,-0.832310101510201,0.133320844053841,-6.24291053223515,4.29502600692176e-10,1.22448970161785e-8
722,NARF,1230.18778446183,-0.408537630757668,0.0655000303065772,-6.23721285082588,4.45435723944059e-10,1.2603428222301e-8
724,PHF12,1364.53203442602,-0.308169917044666,0.049424012668027,-6.23522657123357,4.51124675146728e-10,1.27467644744152e-8
731,BLTP2,3612.32767759838,-0.269666653858676,0.0433356010855536,-6.22275097387705,4.88512442193652e-10,1.36709973050007e-8
732,CLPTM1,2100.58427087527,-0.272126718317795,0.043738991242888,-6.22160481037713,4.92095254191321e-10,1.37524489275845e-8
751,TMEM184A,538.957900151181,-0.664663199636648,0.107708096251573,-6.17096785448882,6.78732219016372e-10,1.84884487409027e-8
757,PRCC,1152.53016241312,-0.245215377685395,0.0398394744368185,-6.15508565692256,7.50369282189334e-10,2.02778129534309e-8
773,DSP,6527.31272060822,-0.573849528128466,0.0937759587546532,-6.11936722107884,9.39476751226847e-10,2.4830589017891e-8
780,GATA6,164.272625136156,-0.614003339264686,0.100562765501335,-6.10567277265793,1.0236854964165901e-9,2.68481207694797e-8
781,WDFY3,1024.227039861,-0.343428153686113,0.0562683296752568,-6.10340053931139,1.0383519320776301e-9,2.71631272052584e-8
821,MORC2,835.604002925826,-0.416411054731248,0.0692078092200841,-6.01682179256738,1.7787471224649902e-9,4.43213518687776e-8
823,RHOV,130.453441182855,-0.584668079150158,0.0974762491381553,-5.99805680172916,1.99692675764134e-9,4.96368538044579e-8
824,SPOCK2,48.6347726759677,-0.841355939505797,0.140349087452808,-5.99473751326455,2.03814378839273e-9,5.05998877174152e-8
830,MPRIP,5990.72551648399,-0.377176181891631,0.063284980499122,-5.95996362670703,2.5229408375150204e-9,6.21080634332668e-8
832,ALDH3B1,572.367291398309,-0.613386250572321,0.102933545513709,-5.95905103152819,2.53706870106597e-9,6.23807865597435e-8
835,SLC38A10,1989.52059728457,-0.407456566926278,0.0684089859952163,-5.95618486370738,2.58194260265798e-9,6.32560476917057e-8
853,EVPL,1385.54829287659,-0.373794643326683,0.0630320662039056,-5.93022989469322,3.0251083057457404e-9,7.25494028260733e-8
866,SPINT1,1320.64156685351,-0.39404401648297,0.0668622723314427,-5.89336860299416,3.78401016445815e-9,8.93874087001391e-8
871,PSPH,510.097756177616,-0.301514362599458,0.0512967558482263,-5.87784466315101,4.15642667176846e-9,9.76211485928444e-8
891,RAPGEF1,1554.5021531524999,-0.293977449452683,0.0502849328561842,-5.84623330995517,5.02828676227121e-9,1.15447432430732e-7
894,GNAI2,2754.02105498665,-0.338925873840086,0.0580162144312363,-5.84191638773325,5.16037068616452e-9,1.1801819042484e-7
895,CNP,1662.81298679702,-0.458795327273071,0.0785351196531727,-5.84191288304144,5.16047927773301e-9,1.1801819042484e-7
916,SUPT6H,3150.76527521162,-0.328222225957413,0.056668768942791,-5.79194205345741,6.9577150043716705e-9,1.55386436511388e-7
918,EHD1,784.201499965766,-0.435508270508532,0.0752558477532706,-5.7870356060085,7.1639397954660406e-9,1.59643481912689e-7
927,SSRP1,4742.68829611898,-0.364346217714629,0.0631498016220026,-5.76955443020242,7.94814037125087e-9,1.75399253047119e-7
930,MCM7,5813.56850468786,-0.520519354549739,0.0902624987364256,-5.7667288390686,8.082493799881681e-9,1.77788791036752e-7
934,E2F3,946.267100236504,-0.29845217829283,0.0518327175520949,-5.7579882434848,8.51222820292159e-9,1.86240269890018e-7
940,ZNF385A,770.655845319631,-0.833254279799639,0.144869838905763,-5.7517443664838,8.83272903323683e-9,1.92224614715879e-7
944,CASKIN2,563.642160198548,-0.772002464220601,0.134399403010778,-5.74409146861085,9.24158251463618e-9,2.00270183794399e-7
948,CYREN,287.694659380697,-0.476502693724541,0.0830292717236355,-5.73897233870229,9.52527747315109e-9,2.05584017879625e-7
964,EPHB4,1499.54862936157,-0.357773228374121,0.0625765172069113,-5.71737201658464,1.08184099301399e-8,2.29576983341153e-7
968,CDC123,1058.53117876248,-0.248755008603935,0.0435892680386398,-5.70679480975513,1.15123425328731e-8,2.43293379333663e-7
980,RIPK4,403.573318452618,-1.30760235502659,0.229875493643755,-5.68830689300454,1.28305090277628e-8,2.67830329776474e-7
984,SASH1,648.274976325491,-0.427661720667547,0.0752403633358777,-5.68394013142173,1.31626371344397e-8,2.7364641042605e-7
1034,TRIM24,528.667129676767,-0.483140194824721,0.0858393949423667,-5.62842032086905,1.81867478471648e-8,3.59812669931771e-7
1039,CPTP,369.163272198223,-0.329625632971449,0.0586115081543322,-5.62390635135168,1.86686882651198e-8,3.67570121116031e-7
1041,FEN1,2096.95360379481,-0.428404992928216,0.0762845752873898,-5.61587963640447,1.95564765520298e-8,3.8431012567231e-7
1042,ABCD1,308.016125524251,-0.651534519780185,0.116035813932683,-5.61494333256597,1.96626673320763e-8,3.86026089839044e-7
1052,TRRAP,3081.49867560581,-0.375744942962351,0.0671248420557469,-5.5977031968328,2.17210198189594e-8,4.22382987106893e-7
1059,DDX31,856.613299645365,-0.28546394630496,0.0510214405857257,-5.59498013046743,2.20647037497284e-8,4.26230070451551e-7
1063,CYP2J2,27.1266054993692,-1.21660493080309,0.217913747829048,-5.58296547566841,2.36451696887485e-8,4.55041614602754e-7
1064,VSIG10,611.600088729129,-0.455283224460518,0.0815723969238053,-5.58133929649985,2.38673520233138e-8,4.58885733403131e-7
1066,SRPX,130.891306061044,-0.679745421383253,0.121864678260539,-5.57787072583904,2.43480485477199e-8,4.67249558293345e-7
1073,PGK1,7577.62319604745,-0.363451252491831,0.0653960086162559,-5.5576977889364,2.73356145549086e-8,5.21159987837619e-7
1075,TSC22D4,995.779581363756,-0.497333781900426,0.0895577125107327,-5.55322113481656,2.80452919000444e-8,5.33695382696937e-7
1076,ODC1,2202.49679427906,-0.7760551163827,0.139791042924747,-5.5515367805108,2.83169119608845e-8,5.38363446081611e-7
1090,DHCR24,6119.43415369721,-0.372379945757127,0.0673149984099031,-5.53190157547926,3.16777650425274e-8,5.94524806857783e-7
1100,ELAC2,2183.99276520693,-0.158646220243802,0.0287736214463693,-5.51359934096236,3.51568445748708e-8,6.53821426789211e-7
1107,AKT1S1,1653.34350883346,-0.198428598135736,0.036079491576525,-5.49976148402386,3.80305338405783e-8,7.02791897720605e-7
1109,ALKBH3,232.564547915944,-0.667840683499133,0.121478259265002,-5.49761486162108,3.84962563195122e-8,7.10115343127377e-7
1116,HOXD9,84.6378352714123,-0.921405475324354,0.167801349468616,-5.49104925700664,3.99552892512581e-8,7.3240622958153e-7
1121,SMG7,2097.71460318794,-0.220812792752644,0.0402934924109817,-5.48011054739109,4.25060168408033e-8,7.74092598055931e-7
1134,PARD3,666.623712248775,-0.260150572702735,0.0476457557511515,-5.46009961645843,4.75867500179015e-8,8.58449863418176e-7
1138,ZNF609,1693.43163144223,-0.283265461856148,0.0519914796487961,-5.44830544869303,5.08519739332981e-8,9.14129025266678e-7
1140,HDAC1,2614.80296351529,-0.268138571388883,0.0492908381047176,-5.43992720958054,5.33023448922192e-8,9.56496552158007e-7
1147,CUX1,1555.03950953456,-0.446125538852202,0.0821955198210346,-5.42761381427548,5.71124475765874e-8,1.01935033377574e-6
1150,NDST1,1871.7530562005,-0.291070285583332,0.0536491729092593,-5.42543845131853,5.78124492221083e-8,1.02840806411884e-6
1180,ARHGAP35,2117.95131529138,-0.351155423238227,0.0652512198286837,-5.38159170296251,7.38300754010442e-8,1.27995072243997e-6
1186,ZNF282,664.740766527408,-0.449685410840427,0.0836567592984207,-5.37536254824679,7.64287379449376e-8,1.31829906588498e-6
1216,CGN,243.404770140151,-1.90705133699893,0.35673938666692,-5.34578296727157,9.00270305974921e-8,1.51463622344392e-6
1225,ACP2,408.046619699041,-0.546696371831432,0.10246382920057,-5.33550596436613,9.52784969147351e-8,1.58925233465036e-6
1230,SIN3A,1875.74304316442,-0.263838960669426,0.0494640559161767,-5.33395322689543,9.60972862238103e-8,1.59826193843942e-6
1236,UNC93B1,728.550927105458,-0.676671980896672,0.12706116372584,-5.32556102159373,1.00641921430617e-7,1.66572151028004e-6
1240,CYP2S1,272.119928084074,-0.645927484314748,0.121562304754534,-5.31355082168807,1.07509433816183e-7,1.77364555449811e-6
1243,DDX49,608.494663745567,-0.397902897347153,0.0750140460060003,-5.30437856018758,1.13057477238957e-7,1.86067321953126e-6
1287,HS6ST1,461.260221172692,-0.570278377038433,0.108678847957942,-5.24737230614672,1.54283914168096e-7,2.45235899932925e-6
1289,CBX6,2378.44653693849,-0.3603507346331,0.0687420353148928,-5.24207252494648,1.58782932189747e-7,2.51995534818128e-6
1293,GALNT18,255.317252769259,-1.0113732755123,0.193178765895057,-5.23542673453932,1.64604110272563e-7,2.60425853352345e-6
1305,CREB3,355.384030753653,-0.392437722108099,0.0751624047463674,-5.22119699911632,1.77770307267757e-7,2.78670281668698e-6
1306,EIF4G1,11380.7112927698,-0.339466620981092,0.0650250231836987,-5.22055363243906,1.78389034767115e-7,2.7942607076806e-6
1312,KPNB1,8423.15251265219,-0.297300256475985,0.0570963584453187,-5.20699155902754,1.91926820186219e-7,2.99256628090662e-6
1315,MKRN1,1207.15580431386,-0.456620780193908,0.0877185698661082,-5.2055201183841,1.93453985959508e-7,3.00949672302179e-6
1324,DNAJC1,267.059112175734,-0.489022660510146,0.094147720961113,-5.19420603619427,2.05595351137472e-7,3.17817319414563e-6
1327,WIPF2,1500.7198253669,-0.234262990390491,0.0451226061654481,-5.19169902402211,2.08383672325283e-7,3.21243766748931e-6
1331,MOCS1,90.2154671405122,-0.572180179888333,0.110463738617596,-5.17980096499458,2.22122771198307e-7,3.41327948506132e-6
1335,NFE2L1,3282.98594166215,-0.327985561958913,0.0633750276457502,-5.17531232952302,2.27530035031688e-7,3.48657822220467e-6
1341,PBX1,494.168881429247,-1.33625079844496,0.258557299985784,-5.16810315747585,2.36481780857147e-7,3.60753750260601e-6
1348,POP7,465.291462036677,-0.443613443009489,0.0859560589027266,-5.16093279138716,2.45722391392159e-7,3.72903780468056e-6
1350,NACC1,2162.9551394674,-0.265109098704113,0.0513919243361596,-5.15857505101401,2.48836361792089e-7,3.77070033568946e-6
1357,ABCC5,1135.54257549478,-0.539743197047602,0.104781380163494,-5.15113654931271,2.58912584341229e-7,3.90315013844401e-6
1367,AMBRA1,608.967733237548,-0.319724081448533,0.0621855900013262,-5.14144967414017,2.72626682141481e-7,4.07684505597097e-6
1374,SYNE2,7468.50834319975,-0.399198696106533,0.0776893289267336,-5.13839804798681,2.77090458089892e-7,4.12550182033837e-6
1379,ZNF777,339.176552502656,-0.468527400880123,0.0913359041616856,-5.1297176633925,2.90177068757237e-7,4.30467896705352e-6
1385,ZFAND3,857.639902131068,-0.263293636281737,0.0514571664566131,-5.11675349445712,3.10839433588415e-7,4.59122187214311e-6
1395,ACTR2,4857.37290390734,-0.187945647345074,0.036838449382069,-5.10188812226597,3.36281533528608e-7,4.93140597232598e-6
1405,SLC45A4,297.671070990959,-0.469145697283431,0.0921911500549602,-5.08883658576498,3.60266889592507e-7,5.24553719600991e-6
1406,UGGT1,2286.94836842291,-0.238632202070029,0.046899137608889,-5.08820021511014,3.61477634474061e-7,5.25942245265709e-6
1434,NRSN2,442.482328932084,-0.567475663000308,0.112072625241879,-5.06346364043458,4.11706933861176e-7,5.87328364435013e-6
1435,ZC3HAV1,2057.95933858933,-0.529755325040837,0.104635320236026,-5.06287287930947,4.12985244788862e-7,5.88741404365557e-6
1448,SLC25A23,625.841643065795,-0.631921822131896,0.125113990749066,-5.05076864984114,4.40035758934672e-7,6.21672066334709e-6
1478,ERBB2,1836.25393875128,-0.341193183073468,0.0678462707274657,-5.02891580355271,4.93260907153338e-7,6.82722488338013e-6
1479,TCN2,15.2038352263385,-1.4925929074859,0.29684309007676,-5.02822183632414,4.95048977399543e-7,6.8473407239097e-6
1484,SPHK2,226.008442832782,-0.367171455506765,0.0730904525459848,-5.02352144113158,5.07325580474743e-7,6.99080550055837e-6
1493,ZMYND19,1058.51676570195,-0.330913900954306,0.0659942013274104,-5.01428753281785,5.32303355027478e-7,7.28870798781601e-6
1496,WDR33,1480.31735106326,-0.177105455091546,0.0353283750440616,-5.01312202643513,5.35539097515336e-7,7.3232107739781e-6
1504,PACS1,2619.60686799765,-0.370000791829161,0.073953407341419,-5.00316084316422,5.63978463631866e-7,7.67425767822448e-6
1512,ZNF408,223.701246823027,-0.430234599704778,0.0861651458659279,-4.99313957379262,5.94055939133331e-7,8.0374354145837e-6
1527,TPI1,8648.08058439803,-0.345103693079401,0.0693332768273139,-4.97746116830652,6.44237012116083e-7,8.63075085583412e-6
1528,SEPHS2,1014.40496956373,-0.383382065755619,0.0770862841519395,-4.97341479062554,6.57836959836711e-7,8.80717976922748e-6
1531,NUP62,1586.31847258748,-0.328876681829407,0.066158968033338,-4.97100682803401,6.6606103429688e-7,8.8998109592497e-6
