"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"742","KDM7A",934.912325227332,1.7486184501553,0.238408347123739,7.33455212978651,2.22464165187241e-13,1.68350232356225e-11,934.912325227332,1.56372373989434,0.277323352890953,5.63862986507745,1.71408526187188e-08,2.27197860552359e-07
"768","KRT15",320.92743105504,1.36125939151318,0.201637308677459,6.7510293627786,1.46799883430954e-11,7.71374580354701e-10,320.92743105504,0.650225049450846,0.226163280681396,2.87502483821342,0.00403995715548457,0.0143679953363197
"781","LEF1",161.95237928851,0.755893317013184,0.231271141577208,3.26842904764594,0.00108146288967718,0.00535679576235063,161.95237928851,0.52692033743852,0.218364322592783,2.41303309616722,0.0158203829382988,0.0460891156043183
"782","LEMD2",4020.63609309596,0.560203481444605,0.103566437825109,5.40912184689223,6.33345302776117e-08,1.19949503973898e-06,4020.63609309596,0.485871172789248,0.119999839229899,4.04893186447028,5.14519200752013e-05,0.000315792699959863
"788","LIMA1",9192.40433783288,0.220151502685839,0.102094186407147,2.15635689389683,0.0310558078725593,0.0843410485958058,9192.40433783288,1.44660940858807,0.118493501637469,12.2083438213681,2.80541725677441e-34,7.3615775146605e-32
"789","LIMCH1",6113.01699129356,0.538192523990687,0.108980457022988,4.93843151967293,7.87534238400763e-07,1.05012472090367e-05,6113.01699129356,1.25828597448149,0.126909079481862,9.91486172320181,3.58752869650567e-23,3.73309164246734e-21
"798","LPP",4034.18109555858,0.827809788165353,0.106475126569618,7.7746776626191,7.56397631237686e-15,7.74236373061095e-13,4034.18109555858,0.681496915115489,0.125061135006138,5.4493101720374,5.05655609868177e-08,6.10360031484881e-07
"821","MAGED1",5332.70186079635,1.13982801308649,0.198110542143829,5.75349499704547,8.74170368453588e-09,2.15296368352937e-07,5332.70186079635,0.859478080913221,0.229349915630302,3.747453224699,0.000178639135857099,0.000952426441056722
"825","MALT1",2652.04721119247,0.560226740493968,0.107129853109802,5.22941761079207,1.70044860359596e-07,2.81416297873619e-06,2652.04721119247,0.43270427035789,0.126997355174008,3.40719119516317,0.000656351324428322,0.00298140920223261
"859","MED24",3336.61752136991,0.251274821080472,0.0862893028939958,2.91200430010608,0.00359117691637714,0.0146358022635688,3336.61752136991,0.214134910946616,0.0994327343223488,2.15356554766378,0.0312742585328582,0.0811597713911323
"888","MORC2",2007.13386155671,0.480071485487182,0.130100047433048,3.69001775909601,0.000224238397142301,0.00142476266113953,2007.13386155671,0.376838276103376,0.149889422704858,2.51410852949507,0.0119333704354086,0.0363196512192819
"891","MRC2",3417.02844631064,0.696721271271846,0.141215739615379,4.93373665831774,8.06711900679832e-07,1.07166199079058e-05,3417.02844631064,0.804885920092118,0.163061054144806,4.93610153763229,7.96996246803944e-07,7.51079468756104e-06
"903","MTHFD1L",1923.30077841786,0.565614521535974,0.134035512801066,4.21988553418267,2.44426391094073e-05,0.00021246847374207,1923.30077841786,0.751021789371313,0.15407013526784,4.87454488221041,1.09059589299557e-06,9.96283009009979e-06
"907","MTMR3",214.501331418191,0.429792112785048,0.197338373076305,2.17794494849139,0.0294101355592334,0.0807809338425476,214.501331418191,0.674930748250157,0.229359164875537,2.94268052735722,0.00325384010251042,0.0119792657373025
"909","MTSS1",28.4557426056521,2.2533395667075,0.614810153452042,3.66509816738619,0.000247243728346092,0.00154761114936465,28.4557426056521,2.00317438796048,0.603046641674892,3.3217569745466,0.000894525689987263,0.00390931260992261
"914","MYC",6036.73646406899,0.82934074830178,0.12637886465886,6.56233738560998,5.29707941955119e-11,2.3568010643571e-09,6036.73646406899,0.759975934578283,0.145894741906402,5.20907007783627,1.89789427032947e-07,2.06668200042635e-06
"921","MYO10",6220.67912654076,0.960796796453984,0.148230056383427,6.48179471758877,9.06379086715373e-11,3.82146687322758e-09,6220.67912654076,0.539024192354007,0.171263462726166,3.14733909833329,0.00164763759728374,0.00661906508462822
"927","MYO9B",6064.14130216799,0.400389531964935,0.119039548451359,3.36350009029594,0.000769608111044546,0.00403679515117797,6064.14130216799,0.419347642731565,0.137300361136054,3.05423554069188,0.00225634851455939,0.00869777436759895
"933","NAMPT",14458.4698328823,1.3258269761336,0.132834123124311,9.98107221961966,1.84462540331427e-23,9.60724312996738e-21,14458.4698328823,1.4079603924982,0.15342232719636,9.17702408917446,4.43169175936676e-20,3.28356573847467e-18
"937","NAV2",4263.58679320542,0.556933295061563,0.101351260405881,5.4950801088335,3.90533094250054e-08,7.92418342587834e-07,4263.58679320542,0.709221295491029,0.116152532732811,6.10594774650733,1.02192440127221e-09,1.65057655748748e-08
"938","NAV3",2581.57568995481,0.848697695430589,0.141377590094367,6.00305674233165,1.93636908401093e-09,5.71487062327759e-08,2581.57568995481,1.04691006928494,0.161587668279204,6.47889829981333,9.23947510617443e-11,1.80269327879735e-09
"949","NDRG1",12519.7669728927,0.445678635652902,0.125882396427889,3.54043653679731,0.000399465694715052,0.00233329117703321,12519.7669728927,0.304687684147915,0.145755091761306,2.09040850968611,0.0365811191261412,0.0921231770852951
"958","NEURL1",48.2359967107177,1.5956075608004,0.370072808336235,4.3116044325815,1.62074193471587e-05,0.000147560414669682,48.2359967107177,3.95110571814772,0.463401630533131,8.52630948579546,1.51090693497752e-17,8.11765013789407e-16
