"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"973","ARPC1B",152.085786866051,-0.598326795524,0.17692627846068,-3.38178590953051,0.000720162469605326,0.00382044248405366,152.085786866051,-0.0173844018655859,0.209424730852034,-0.083010262421531,0.93384337954677,0.964417535368117
"974","ARPC2",12321.3068151373,0.0566271042095133,0.0718325484485317,0.78832096915073,0.430508985190282,0.602501628842924,12321.3068151373,0.244226113249481,0.0831493089913393,2.93719955357559,0.00331190913715362,0.0121535117221936
"975","ARPC3",6801.97561959717,0.00255081282894592,0.0904827617795113,0.0281911468967067,0.977509698172516,0.988021472137851,6801.97561959717,0.0869859142081711,0.104436016130874,0.832911072547661,0.404894884473511,0.573229085798529
"979","ARPC4",2381.39013314741,-0.346586205246204,0.0860468475352463,-4.02787801266323,5.62825310198372e-05,0.000434081471820243,2381.39013314741,-0.283683522567673,0.0998855632704907,-2.84008532643958,0.00451014682487518,0.0158165249682723
"980","ARPC5",9408.2947848583,-0.204762691651197,0.0752724325944452,-2.72028795395019,0.00652250898211968,0.0240112847948317,9408.2947848583,-0.179267524291463,0.0876026010227773,-2.04637216473575,0.0407197685412549,0.100747762941782
"981","ARPC5L",3409.16615940754,0.115100437450292,0.11760332864741,0.978717513986178,0.327719575913902,0.500425783777563,3409.16615940754,0.224740930324338,0.135424923214193,1.65952414806896,0.0970102187837181,0.200670286907118
"983","ARPP19",5084.67496569632,-0.0820142051702467,0.0978172144014731,-0.838443475129379,0.401781681179807,0.575500049570627,5084.67496569632,-0.653443203103407,0.113980735917484,-5.73292669014231,9.87123064252962e-09,1.37907794763612e-07
"1001","ARTN",204.84384922544,0.213324390129849,0.238295912826775,0.895207926981619,0.370675948044076,0.545675425053163,204.84384922544,-1.03008390691655,0.285856543425633,-3.60349948464459,0.000313961370155698,0.00155784723706195
"1008","ASAP1",4478.87922501057,0.179223510808549,0.0857715116402231,2.08954590377652,0.0366586103217251,0.0961135137070046,4478.87922501057,0.0995176512767882,0.101714612373038,0.97840073274632,0.32787616594275,0.494628050371558
"1067","ATF2",2323.39449718938,0.0582419200688996,0.0867020777282175,0.671747685810585,0.501744338034511,0.665086364092755,2323.39449718938,-0.326746761867019,0.101956928806594,-3.20475288625884,0.00135178483009027,0.00560591299441467
